Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
TAGGED,1301031206,AK,PWSA,H,WALLY NOERENBERG,1995,WALLY NOERENBERG,,PINK,FED FRY     ,0.37,,1996,LAKE BAY 223-40,5/3/1996,12273,7146802,T,2,AD+TM,8H,01:01.8,WNH95PINK,
TAGGED,1301031310,AK,PWSA,H,WALLY NOERENBERG,1995,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,,1996,LAKE BAY 223-40,5/9/1996,13372,7998210,T,2,AD+TM,8H,01:01.8,WNH95PINK,
NOT TAGGED,!12972VFDA02,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,,COHO,SMOLT       ,,,1997,BOULDER BAY 221-50,6/18/1997,0,21768,,2,NO MARK,,,,
NOT TAGGED,!12972VFDA01,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,,COHO,SMOLT       ,20.22,118,1997,SOLOMON GULCH 221-60,6/13/1997,0,1293145,,2,NO MARK,,,,
TAGGED,1301031115,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.34,32,1996,SOLOMON GULCH 221-60,5/7/1996,136086,80464628,,2,AD+TM,6H,01:01.6,SGH95,
TAGGED,1301031113,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.34,32,1996,SOLOMON GULCH 221-60,5/7/1996,53278,31830481,,2,AD+TM,6H,01:01.6,SGH95,
TAGGED,1301031201,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.86,50,1996,SOLOMON GULCH 221-60,5/28/1996,133277,78803400,,2,AD+TM,6H,01:01.6,SGH95,
TAGGED,1301031114,AK,VFDA,H,SOLOMON GULCH,1995,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.86,50,1996,SOLOMON GULCH 221-60,5/28/1996,53562,31989818,,2,AD+TM,6H,01:01.6,SGH95,
TAGGED,312657,AK,ADFG,W,(W) GULKANA R,1996,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,,1997,GULKANA R 212-20,8/16/1997,8720,8746,,2,AD,,,,
TAGGED,312659,AK,ADFG,W,(W) GULKANA R,1996,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,,1997,GULKANA R 212-20,8/9/1997,7413,7518,,2,AD,,,,
TAGGED,312658,AK,ADFG,W,(W) GULKANA R,1996,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,,1997,GULKANA R 212-20,7/25/1997,7666,7674,,2,AD,,,,
TAGGED,1301031004,AK,ADFG,W,(W) KLUTINA R,1996,KLUTINA R,KLUTINA R,CHINOOK,FINGERLING  ,,,1997,KLUTINA R 212-20,8/8/1997,8838,8838,,2,AD,,,,
TAGGED,1301031003,AK,ADFG,W,(W) KLUTINA R,1996,KLUTINA R,KLUTINA R,CHINOOK,FINGERLING  ,,,1997,KLUTINA R 212-20,7/26/1997,8526,8526,,2,AD,,,,
TAGGED,1301031002,AK,ADFG,W,(W) KLUTINA R,1996,KLUTINA R,KLUTINA R,CHINOOK,FINGERLING  ,,,1997,KLUTINA R 212-20,8/30/1997,6567,6567,,2,AD,,,,
TAGGED,312702,AK,ADFG,W,(W) TONSINA R,1996,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,,1997,TONSINA R 212-20,8/22/1997,11828,12082,,2,AD,,,,
TAGGED,312701,AK,ADFG,W,(W) TONSINA R,1996,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,,1997,TONSINA R 212-20,8/9/1997,4970,5166,,2,AD,,,,
TAGGED,312663,AK,ADFG,W,(W) TONSINA R,1996,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,,1997,TONSINA R 212-20,8/22/1997,6839,6894,,2,AD,,,,
TAGGED,310114,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.28,88,1998,SUMMIT LK 212-20,7/2/1998,5810,67992,,2,AD,,,,
TAGGED,310112,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.45,89,1998,SUMMIT LK 212-20,6/27/1998,5744,20285,,2,AD,,,,
TAGGED,310110,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.47,89,1998,SUMMIT LK 212-20,6/17/1998,16680,273579,,2,AD,,,,
TAGGED,310103,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.15,87,1998,SUMMIT LK 212-20,6/20/1998,11271,200223,,2,AD,,,,
TAGGED,310105,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.01,90,1998,SUMMIT LK 212-20,7/8/1998,8591,85816,,2,AD,,,,
TAGGED,310113,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.36,88,1998,SUMMIT LK 212-20,6/30/1998,5791,92593,,2,AD,,,,
TAGGED,310104,AK,PWSA,M,(M) GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.45,89,1998,SUMMIT LK 212-20,6/25/1998,10999,234490,,2,AD,,,,
NOT TAGGED,!12975PWSA01,AK,PWSA,H,A F KOERNIG,1996,WELLS R 222-20,,CHUM,FED FRY     ,1.84,59,1997,SAWMILL BAY 226-40,5/26/1997,0,8524584,,2,TM,4H,01:01.4,AFK96CHUM,
NOT TAGGED,!12976PWSA02,AK,PWSA,H,A F KOERNIG,1996,A F KOERNIG,,PINK,FED FRY     ,1.22,50,1997,SAWMILL BAY 226-40,6/13/1997,0,35308253,,2,TM,4H,01:01.4,AFK96L,
NOT TAGGED,!12976PWSA01,AK,PWSA,H,A F KOERNIG,1996,A F KOERNIG,,PINK,FED FRY     ,0.47,41,1997,SAWMILL BAY 226-40,5/11/1997,0,16254356,,2,TM,4H3,1:1.4+2.3,AFK96E,
NOT TAGGED,!12976PWSA04,AK,PWSA,H,CANNERY CREEK,1996,CANNERY CR,,PINK,FED FRY     ,0.26,35,1997,CANNERY CR 222-50,5/26/1997,0,136838852,,2,TM,"3,3H","1:1.3,2.3",CCH96,
TAGGED,310108,AK,PWSA,H,GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,9.02,101,1998,CROSSWIND LK 212-20,6/7/1998,33934,70902,C,2,AD,,,,
TAGGED,310109,AK,PWSA,H,GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,12.7,112,1998,CROSSWIND LK 212-20,7/10/1998,33909,1104399,C,2,AD,,,,
TAGGED,310107,AK,PWSA,H,GULKANA,1996,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,9.8,103,1998,CROSSWIND LK 212-20,6/5/1998,32624,77736,C,2,AD,,,,
NOT TAGGED,!12974PWSA01,AK,PWSA,H,GULKANA,1996,GULKANA,,SOCKEYE,EMERGENT FRY,0.17,28,1997,PAXSON LK 212-20,5/31/1997,0,10899739,,2,NO MARK,,,,
NOT TAGGED,!12974PWSA02,AK,PWSA,H,GULKANA,1996,GULKANA R,,SOCKEYE,EMERGENT FRY,0.17,28,1997,PAXSON LK 212-20,5/28/1997,0,1386627,,2,NO MARK,,,,
TAGGED,312730,AK,PWSA,H,MAIN BAY,1996,MAIN BAY,ESHAMY LK,SOCKEYE,SMOLT       ,11.66,105,1998,MAIN BAY 225-20,5/27/1998,35928,1432999,E,2,AD,,,,
TAGGED,312729,AK,PWSA,H,MAIN BAY,1996,MAIN BAY,ESHAMY LK,SOCKEYE,SMOLT       ,6.5,87,1998,MAIN BAY 225-20,5/18/1998,26482,1052205,E,2,AD,,,,
TAGGED,310115,AK,PWSA,H,MAIN BAY,1996,MAIN BAY,EYAK LK,SOCKEYE,SMOLT       ,11.3,100,1998,MAIN BAY 225-20,5/19/1998,4505,180940,E,2,AD,,,,
NOT TAGGED,!12981PWSA02,AK,PWSA,H,WALLY NOERENBERG,1996,DESHKA R,,CHINOOK,SMOLT       ,34.5,,1998,CHENEGA BAY 226-40,5/31/1998,0,43411,,2,NO MARK,,,,
NOT TAGGED,!12981PWSA01,AK,PWSA,H,WALLY NOERENBERG,1996,DESHKA R,,CHINOOK,SMOLT       ,34.5,,1998,FLEMING SPIT 221-10,5/29/1998,0,35627,,2,NO MARK,,,,
NOT TAGGED,!12975PWSA03,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.99,,1997,LAKE BAY 223-40,5/30/1997,0,35710930,,2,TM,"3,2H","1:1.3,2.2",WNH96L,
NOT TAGGED,!12975PWSA02,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.37,,1997,LAKE BAY 223-40,5/8/1997,0,34252642,,2,TM,"3,4H","1:1.3,2.4",WNH96E,
NOT TAGGED,!12975PWSA05,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,2.17,,1997,PORT CHALMERS 227-20,5/31/1997,0,10722528,,2,TM,"6,2H","1:1.6,2.2",PORTCHALMERS96L,
NOT TAGGED,!12975PWSA04,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.86,,1997,PORT CHALMERS 227-20,5/20/1997,0,6549947,,2,TM,6H,01:01.6,PORTCHALMERS96E,
NOT TAGGED,!12982PWSA01,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,,COHO,SMOLT       ,16,,1998,FLEMING SPIT 221-10,5/29/1998,0,102955,,2,NO MARK,,,,
TAGGED,310101,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,17.72,,1998,LAKE BAY 223-40,6/8/1998,5156,102925,E,2,AD,,,,
TAGGED,310102,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,16.37,,1998,LAKE BAY 223-40,6/8/1998,5186,102593,E,2,AD,,,,
NOT TAGGED,!12982PWSA02,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,,COHO,SMOLT       ,19,,1998,WHITTIER HBR 224-10,6/12/1998,0,99242,,2,NO MARK,,,,
NOT TAGGED,!12976PWSA06,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FINGERLING  ,1.51,,1997,LAKE BAY 223-40,6/7/1997,0,30565673,,2,TM,8H3,1:1.8+2.3,WNH96LPINK,
NOT TAGGED,!12976PWSA05,AK,PWSA,H,WALLY NOERENBERG,1996,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.35,,1997,LAKE BAY 223-40,5/1/1997,0,75874783,,2,TM,8H,01:01.8,WNH96EPINK,
NOT TAGGED,!12982VFDA02,AK,VFDA,H,SOLOMON GULCH,1996,SOLOMON GULCH 221-60,,COHO,SMOLT       ,,,1998,BOULDER BAY 221-50,6/15/1998,0,16388,,2,NO MARK,,,,
NOT TAGGED,!12982VFDA01,AK,VFDA,H,SOLOMON GULCH,1996,SOLOMON GULCH 221-60,,COHO,SMOLT       ,12.14,,1998,SOLOMON GULCH 221-60,6/10/1998,0,1732098,,2,NO MARK,,,,
NOT TAGGED,!12976VFDA01,AK,VFDA,H,SOLOMON GULCH,1996,SOLOMON GULCH 221-60,,PINK,FED FRY     ,0.33,38,1997,SOLOMON GULCH 221-60,4/23/1997,0,76602630,,2,TM,6H,01:01.6,SGH96,
NOT TAGGED,!12976VFDA02,AK,VFDA,H,SOLOMON GULCH,1996,SOLOMON GULCH 221-60,,PINK,FED FRY     ,0.44,41,1997,SOLOMON GULCH 221-60,5/5/1997,0,112259464,,2,TM,6H,01:01.6,SGH96,
TAGGED,312661,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1997,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,65,1998,E FORK CHISTOCHINA 212-20,7/26/1998,7995,8043,,2,AD,,,,
TAGGED,312660,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1997,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,55,1998,E FORK CHISTOCHINA 212-20,8/16/1998,7920,7928,,2,AD,,,,
TAGGED,312662,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1997,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,75,1998,E FORK CHISTOCHINA 212-20,8/10/1998,7894,7894,,2,AD,,,,
TAGGED,312704*2,AK,ADFG,W,(W) GULKANA R,1997,GULKANA R,,CHINOOK,FINGERLING  ,,65,1998,GULKANA R 212-20,8/1/1998,7026,7258,,2,AD,,,,
TAGGED,310125,AK,ADFG,W,(W) GULKANA R,1997,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,80,1998,GULKANA R 212-20,8/28/1998,7382,7457,,2,AD,,,,
TAGGED,312703,AK,ADFG,W,(W) GULKANA R,1997,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,55,1998,GULKANA R 212-20,7/18/1998,5852,5923,,2,AD,,,,FULL LENGTH FORMAT WIRE CUT AS HALF LENGTH
TAGGED,312705,AK,ADFG,W,(W) GULKANA R,1997,GULKANA R,GULKANA R,CHINOOK,FINGERLING  ,,75,1998,GULKANA R 212-20,8/14/1998,9325,9775,,2,AD,,,,
TAGGED,312704*1,AK,ADFG,W,(W) GULKANA R,1997,GULKANA R,,CHINOOK,FINGERLING  ,,65,1998,GULKANA R 212-20,7/23/1998,2483,2600,,2,AD,,,,FULL LENGTH FORMAT WIRE CUT AS HALF LENGTH
TAGGED,1301031007,AK,ADFG,W,(W) TONSINA R,1997,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,75,1998,TONSINA R 212-20,8/13/1998,7825,7880,,2,AD,,,,
TAGGED,1301031005,AK,ADFG,W,(W) TONSINA R,1997,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,55,1998,TONSINA R 212-20,7/18/1998,5001,5041,,2,AD,,,,
TAGGED,1301031006,AK,ADFG,W,(W) TONSINA R,1997,TONSINA R,TONSINA R,CHINOOK,FINGERLING  ,,65,1998,TONSINA R 212-20,7/31/1998,10748,10791,,2,AD,,,,
TAGGED,310157,AK,PWSA,M,(M) GULKANA,1997,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.98,94,1999,SUMMIT LK 212-20,7/19/1999,6851,104323,,2,AD,,,,
NOT TAGGED,!12985PWSA01,AK,PWSA,H,A F KOERNIG,1997,WELLS R 222-20,,CHUM,FED FRY     ,1.45,56,1998,SAWMILL BAY 226-40,5/14/1998,0,10121106,,2,TM,"4,2H","1:1.4,2.2",AFK97CHUM,
NOT TAGGED,!12986PWSA02,AK,PWSA,H,A F KOERNIG,1997,A F KOERNIG,,PINK,FED FRY     ,1.15,52,1998,SAWMILL BAY 226-40,5/21/1998,0,19142357,,2,TM,4H3,1:1.4+2.3,AFK97L1,
NOT TAGGED,!12986PWSA03,AK,PWSA,H,A F KOERNIG,1997,A F KOERNIG,,PINK,FED FRY     ,1.24,52,1998,SAWMILL BAY 226-40,5/24/1998,0,20148891,,2,TM,4H4,1:1.4+2.4,AFK97L2,
NOT TAGGED,!12986PWSA01,AK,PWSA,H,A F KOERNIG,1997,A F KOERNIG,,PINK,FED FRY     ,0.45,39,1998,SAWMILL BAY 226-40,5/7/1998,0,66682987,,2,TM,4H,01:01.4,AFK97E,
NOT TAGGED,!12986PWSA04,AK,PWSA,H,CANNERY CREEK,1997,CANNERY CR,,PINK,FED FRY     ,0.36,36,1998,CANNERY CR 222-50,5/30/1998,0,137571564,,2,TM,"3,3H","1:1.3,2.3",CCH97,
TAGGED,310153,AK,PWSA,H,GULKANA,1997,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,12.83,111,1999,CROSSWIND LK 212-20,7/8/1999,12962,170012,C,2,AD,,,,
TAGGED,310151,AK,PWSA,H,GULKANA,1997,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,9,100,1999,CROSSWIND LK 212-20,6/23/1999,34661,608363,C,2,AD,,,,
TAGGED,310152,AK,PWSA,H,GULKANA,1997,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,11.34,107,1999,CROSSWIND LK 212-20,6/28/1999,34967,456782,C,2,AD,,,,
NOT TAGGED,!12984PWSA01,AK,PWSA,H,GULKANA,1997,GULKANA,,SOCKEYE,EMERGENT FRY,0.16,27,1998,PAXSON LK 212-20,6/6/1998,0,10283729,,2,NO MARK,,,,
NOT TAGGED,!12984PWSA02,AK,PWSA,H,GULKANA,1997,GULKANA R,,SOCKEYE,EMERGENT FRY,0.19,29,1998,PAXSON LK 212-20,6/6/1998,0,1306116,,2,NO MARK,,,,
TAGGED,310148,AK,PWSA,H,MAIN BAY,1997,MAIN BAY,ESHAMY LK,SOCKEYE,SMOLT       ,9.1,97,1999,MAIN BAY 225-20,5/20/1999,50051,1815494,,2,AD,,,,
TAGGED,310149,AK,PWSA,H,MAIN BAY,1997,MAIN BAY,ESHAMY LK,SOCKEYE,SMOLT       ,6.5,86,1999,MAIN BAY 225-20,5/20/1999,59734,2350292,,2,AD,,,,
TAGGED,310150,AK,PWSA,H,MAIN BAY,1997,MAIN BAY,EYAK LK,SOCKEYE,SMOLT       ,9.8,99,1999,MAIN BAY 225-20,5/15/1999,71291,2803660,,2,AD,,,,
TAGGED,1301020810,AK,PWSA,H,MAIN BAY,1997,MAIN BAY,EYAK LK,SOCKEYE,FINGERLING  ,0.51,,1998,SOLF LK 226-10 (B),5/23/1998,2829,3193,,2,AD,,,,
NOT TAGGED,!12985PWSA02,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.89,,1998,LAKE BAY 223-40,5/13/1998,0,39133116,,2,TM,"3,2H","1:1.3,2.2",WNH97E,
NOT TAGGED,!12985PWSA03,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,2.06,,1998,LAKE BAY 223-40,5/20/1998,0,18979845,,2,TM,"3,4H","1:1.3,2.4",WNH97L,
NOT TAGGED,!12985PWSA04,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,2.03,,1998,LAKE BAY 223-40,5/28/1998,0,19725967,,2,TM,"3,4H","1:1.3,2.4",WNH97L,
NOT TAGGED,!12985PWSA05,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.7,,1998,PORT CHALMERS 227-20,4/15/1998,0,2423906,,2,TM,"2,4H","1:1.2,2.4",PORTCHALMERS97E,
NOT TAGGED,!12985PWSA06,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.44,,1998,PORT CHALMERS 227-20,5/7/1998,0,12152036,,2,TM,"2,3H","1:1.2,2.3",PORTCHALMERS97L,
NOT TAGGED,!12985PWSA07,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.44,,1998,PORT CHALMERS 227-20,5/7/1998,0,7529857,,2,TM,"3,5H","1:1.3,2.5",PORTCHALMERS97L2,
NOT TAGGED,!12992PWSA03,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,,COHO,SMOLT       ,13.2,,1999,CHENEGA BAY 226-40,6/10/1999,0,56467,,2,NO MARK,,,,
NOT TAGGED,!12992PWSA01,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,,COHO,SMOLT       ,20,,1999,FLEMING SPIT 221-10,6/6/1999,0,99943,,2,NO MARK,,,,
NOT TAGGED,!12992PWSA05,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,,COHO,SMOLT       ,17,,1999,LAKE BAY 223-40,6/7/1999,0,398403,,2,NO MARK,,,,
NOT TAGGED,!12992PWSA04,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,,COHO,SMOLT       ,17.6,,1999,LAKE BAY 223-40,6/7/1999,0,431840,,2,NO MARK,,,,
NOT TAGGED,!12992PWSA02,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,,COHO,SMOLT       ,15.6,,1999,WHITTIER HBR 224-10,6/9/1999,0,81685,,2,NO MARK,,,,
NOT TAGGED,!12986PWSA06,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,1.72,,1998,LAKE BAY 223-40,6/1/1998,0,30722936,,2,TM,8H3,1:1.8+2.3,WNH97LPINK,
NOT TAGGED,!12986PWSA05,AK,PWSA,H,WALLY NOERENBERG,1997,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.49,,1998,LAKE BAY 223-40,5/1/1998,0,72952272,,2,TM,8H,01:01.8,WNH97EPINK,
NOT TAGGED,!12992VFDA02,AK,VFDA,H,SOLOMON GULCH,1997,SOLOMON GULCH 221-60,,COHO,SMOLT       ,,,1999,BOULDER BAY 221-50,6/15/1999,0,19810,,2,NO MARK,,,,
NOT TAGGED,!12992VFDA01,AK,VFDA,H,SOLOMON GULCH,1997,SOLOMON GULCH 221-60,,COHO,SMOLT       ,15.87,,1999,SOLOMON GULCH 221-60,6/11/1999,0,1843718,,2,NO MARK,,,,
NOT TAGGED,!12986VFDA02,AK,VFDA,H,SOLOMON GULCH,1997,SOLOMON GULCH 221-60,,PINK,FED FRY     ,0.52,43,1998,SOLOMON GULCH 221-60,5/5/1998,0,47387864,,2,TM,6H,01:01.6,SGH97,
NOT TAGGED,!12986VFDA03,AK,VFDA,H,SOLOMON GULCH,1997,SOLOMON GULCH 221-60,,PINK,FED FRY     ,0.72,48,1998,SOLOMON GULCH 221-60,5/20/1998,0,40082453,,2,TM,6H,01:01.6,SGH97,
NOT TAGGED,!12986VFDA01,AK,VFDA,H,SOLOMON GULCH,1997,SOLOMON GULCH 221-60,,PINK,FED FRY     ,0.42,39,1998,SOLOMON GULCH 221-60,4/23/1998,0,107691746,,2,TM,6H,01:01.6,SGH97,
TAGGED,310122,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1998,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,,1999,E FORK CHISTOCHINA 212-20,7/20/1999,8339,8347,,2,AD,,,,
TAGGED,310123,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1998,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,,1999,E FORK CHISTOCHINA 212-20,8/1/1999,8855,8855,,2,AD,,,,
TAGGED,310124,AK,ADFG,W,(W) E FORK CHISTOCHINA R,1998,E FORK CHISTOCHINA R,,CHINOOK,FINGERLING  ,,,1999,E FORK CHISTOCHINA 212-20,8/16/1999,6601,6601,,2,AD,,,,
TAGGED,310117,AK,ADFG,W,(W) GULKANA R,1998,GULKANA R,,CHINOOK,FINGERLING  ,,55,1999,GULKANA R 212-20,8/31/1999,10814,10825,,2,AD,,,,
TAGGED,310116,AK,ADFG,W,(W) GULKANA R,1998,GULKANA R,,CHINOOK,FINGERLING  ,,55,1999,GULKANA R 212-20,9/3/1999,9998,10008,,2,AD,,,,
TAGGED,310118,AK,ADFG,W,(W) GULKANA R,1998,GULKANA R,,CHINOOK,FINGERLING  ,,55,1999,GULKANA R 212-20,8/24/1999,3054,8912,,2,AD,,,,
TAGGED,310121,AK,ADFG,W,(W) KLUTINA R,1998,KLUTINA R,,CHINOOK,FINGERLING  ,,,1999,KLUTINA R 212-20,8/17/1999,10062,10102,,2,AD,,,,
TAGGED,310120,AK,ADFG,W,(W) KLUTINA R,1998,KLUTINA R,,CHINOOK,FINGERLING  ,,,1999,KLUTINA R 212-20,7/29/1999,6764,6791,,2,AD,,,,
TAGGED,310126,AK,ADFG,W,(W) KLUTINA R,1998,KLUTINA R,,CHINOOK,FINGERLING  ,,55,1999,KLUTINA R 212-20,8/18/1999,1221,1227,,2,AD,,,,
TAGGED,310119,AK,ADFG,W,(W) KLUTINA R,1998,KLUTINA R,,CHINOOK,FINGERLING  ,,,1999,KLUTINA R 212-20,7/14/1999,6122,6128,,2,AD,,,,
TAGGED,312623,AK,ADFG,H,FORT RICHARDSON,1998,DECEPTION CR 247-41,DECEPTION CR 247-41,CHINOOK,SMOLT       ,14.1,108,1999,FLEMING SPIT 221-10,6/14/1999,45385,49773,,2,AD,,,,
TAGGED,312624,AK,ADFG,H,FORT RICHARDSON,1998,DECEPTION CR 247-41,DECEPTION CR 247-41,CHINOOK,SMOLT       ,13.6,106,1999,SHAKESPEARE CREEK 224-10,6/16/1999,43312,49797,,2,AD,,,,
TAGGED,312622,AK,ADFG,H,FORT RICHARDSON,1998,DECEPTION CR 247-41,DECEPTION CR 247-41,CHINOOK,SMOLT       ,14.6,108,1999,VALDEZ GLACIER STR 221-61,6/17/1999,45923,49853,,2,AD,,,,
NOT TAGGED,!12996PWSA03,AK,PWSA,H,A F KOERNIG,1998,A F KOERNIG,,PINK,FED FRY     ,0.38,,1999,SAWMILL BAY 226-40,5/14/1999,0,24249507,,2,TM,4H3,1:1.4+2.3,AFK98E,
NOT TAGGED,!12996PWSA02,AK,PWSA,H,A F KOERNIG,1998,A F KOERNIG,,PINK,FED FRY     ,0.38,,1999,SAWMILL BAY 226-40,4/30/1999,0,18265960,,2,TM,4H3,1:1.4+2.3,AFK98E,
NOT TAGGED,!12996PWSA01,AK,PWSA,H,A F KOERNIG,1998,A F KOERNIG,,PINK,FED FRY     ,0.29,,1999,SAWMILL BAY 226-40,4/30/1999,0,53267561,,2,TM,4H,01:01.4,AFK98,
NOT TAGGED,!12996PWSA08,AK,PWSA,H,A F KOERNIG,1998,A F KOERNIG,,PINK,FED FRY     ,0.41,,1999,SAWMILL BAY 226-40,5/14/1999,0,37373967,,2,TM,4H4,1:1.4+2.4,AFK98L,
NOT TAGGED,!12996PWSA04,AK,PWSA,H,CANNERY CREEK,1998,CANNERY CR,,PINK,FED FRY     ,0.3,36,1999,CANNERY CR 222-50,5/24/1999,0,131195588,,2,TM,"3,3H","1:1.3,2.3",CCH98,
TAGGED,310111,AK,PWSA,H,GULKANA,1998,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.63,93,2000,CROSSWIND LK 212-20,6/9/2000,17584,331979,C,2,AD,,,,
TAGGED,310164,AK,PWSA,H,GULKANA,1998,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,8.04,97,2000,CROSSWIND LK 212-20,6/26/2000,8291,84826,C,2,AD,,,,
TAGGED,310158,AK,PWSA,H,GULKANA,1998,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.48,93,2000,CROSSWIND LK 212-20,6/11/2000,17666,604885,C,2,AD,,,,
TAGGED,310156,AK,PWSA,H,GULKANA,1998,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.55,94,2000,CROSSWIND LK 212-20,6/14/2000,11654,24258,C,2,AD,,,,
